review_id,app_name,category,rating,review_date,user_id
7836,TripBuilder,Travel,5,2022-11-01,user_02306
7837,MusicBox,Entertainment,3,2022-09-12,user_01407
7838,HotelFind,Travel,2,2022-01-21,user_04587
7839,QuickScan,Tools,5,2022-01-30,user_07646
7840,StreamNow,Entertainment,1,2022-06-03,user_05679
7841,TaskFlow,Productivity,4,2022-01-22,user_00856
7842,FlightAlert,Travel,5,2022-09-03,user_00532
7843,QuizMaster,Education,1,2022-05-24,user_00600
7844,FitLogger,Health & Fitness,5,2022-03-23,user_00983
7845,TaskFlow,Productivity,5,2022-03-17,user_03075
7846,MusicBox,Entertainment,5,2022-05-13,user_01772
7847,Circlez,Social,5,2022-11-27,user_05519
7848,TripBuilder,Travel,3,2022-12-17,user_04567
7849,Chatterbox,Social,5,2022-11-07,user_02267
7850,HotelFind,Travel,4,2022-03-26,user_05700
7851,DealFinder,Shopping,4,2022-02-14,user_06558
7852,Circlez,Social,3,2022-02-12,user_00263
7853,MealPlan,Health & Fitness,4,2022-08-13,user_02261
7854,QuickScan,Tools,3,2022-10-14,user_05202
7855,BudgetPal,Finance,1,2022-04-06,user_02829
7856,StreamNow,Entertainment,1,2022-11-10,user_04453
7857,MealPlan,Health & Fitness,3,2022-05-29,user_05921
7858,MoneyTrack,Finance,4,2022-04-17,user_02500
7859,Chatterbox,Social,4,2022-05-26,user_05511
7860,BudgetPal,Finance,5,2022-12-25,user_01697
7861,CryptoWatch,Finance,4,2022-07-29,user_06630
7862,CryptoWatch,Finance,1,2022-10-08,user_01372
7863,GameHub,Entertainment,1,2022-10-19,user_00080
7864,Circlez,Social,2,2022-01-31,user_06364
7865,TripBuilder,Travel,1,2022-07-11,user_04040
7866,NoteSync,Productivity,4,2022-05-04,user_01236
7867,FileMaster,Tools,1,2022-04-18,user_03843
7868,NoteSync,Productivity,4,2022-11-24,user_05571
7869,DealFinder,Shopping,3,2022-03-18,user_02814
7870,GroupChat,Communication,2,2022-04-28,user_01773
7871,MoneyTrack,Finance,1,2022-01-11,user_05503
7872,QuizMaster,Education,2,2022-08-08,user_01853
7873,Circlez,Social,3,2022-05-27,user_00224
7874,BudgetPal,Finance,4,2022-04-03,user_02783
7875,BudgetPal,Finance,1,2022-05-24,user_03753
7876,FlightAlert,Travel,2,2022-05-26,user_01229
7877,SnapFeed,Social,5,2022-09-01,user_00718
7878,HotelFind,Travel,1,2022-07-03,user_01392
7879,StreamNow,Entertainment,2,2022-04-03,user_04949
7880,Circlez,Social,5,2022-11-04,user_05644
7881,MessengerX,Communication,3,2022-05-17,user_07933
7882,LearnFast,Education,4,2022-07-18,user_07771
7883,DealFinder,Shopping,4,2022-10-09,user_04604
7884,MoneyTrack,Finance,1,2022-10-02,user_03637
7885,TaskFlow,Productivity,1,2022-04-20,user_02197
7886,LearnFast,Education,5,2022-10-10,user_04018
7887,QuizMaster,Education,2,2022-06-15,user_05244
7888,VoiceLink,Communication,5,2022-06-23,user_07862
7889,TripBuilder,Travel,4,2022-09-11,user_05027
7890,Circlez,Social,1,2022-08-18,user_07099
7891,SnapFeed,Social,4,2022-02-18,user_02611
7892,CleanUp Pro,Tools,5,2022-05-02,user_06272
7893,BudgetPal,Finance,5,2022-11-05,user_04294
7894,TaskFlow,Productivity,4,2022-08-27,user_00192
7895,MessengerX,Communication,5,2022-10-18,user_02215
7896,FileMaster,Tools,3,2022-03-07,user_06867
7897,BudgetPal,Finance,4,2022-12-31,user_00095
7898,FileMaster,Tools,2,2022-04-09,user_05862
7899,MoneyTrack,Finance,2,2022-02-22,user_05736
7900,FlightAlert,Travel,5,2022-08-21,user_07463
7901,StreamNow,Entertainment,2,2022-11-18,user_02770
7902,LearnFast,Education,4,2022-02-08,user_00131
7903,MessengerX,Communication,4,2022-02-26,user_05769
7904,MusicBox,Entertainment,4,2022-05-18,user_03775
7905,MessengerX,Communication,5,2022-10-24,user_02993
7906,FocusMate,Productivity,5,2022-12-01,user_05464
7907,Chatterbox,Social,5,2022-03-19,user_04341
7908,BudgetPal,Finance,5,2022-11-06,user_02932
7909,Chatterbox,Social,2,2022-01-17,user_04320
7910,FileMaster,Tools,5,2022-12-02,user_03262
7911,StepCounter,Health & Fitness,3,2022-08-16,user_06737
7912,MealPlan,Health & Fitness,1,2022-11-28,user_02286
7913,FocusMate,Productivity,5,2022-11-20,user_07300
7914,QuizMaster,Education,5,2022-06-17,user_03776
7915,CleanUp Pro,Tools,1,2022-06-06,user_03805
7916,StreamNow,Entertainment,1,2022-04-10,user_04617
7917,PriceAlert,Shopping,4,2022-02-01,user_06255
7918,Circlez,Social,1,2022-06-13,user_01717
7919,GameHub,Entertainment,4,2022-12-26,user_00635
7920,FileMaster,Tools,2,2022-03-20,user_07515
7921,DealFinder,Shopping,5,2022-07-09,user_06411
7922,StreamNow,Entertainment,4,2022-06-14,user_01341
7923,TaskFlow,Productivity,1,2022-09-04,user_07603
7924,Chatterbox,Social,5,2022-10-22,user_07709
7925,TaskFlow,Productivity,4,2022-11-25,user_01701
7926,BudgetPal,Finance,5,2022-12-28,user_04126
7927,SnapFeed,Social,3,2022-04-20,user_01597
7928,QuizMaster,Education,5,2022-06-08,user_07304
7929,MoneyTrack,Finance,3,2022-08-18,user_02075
7930,NoteSync,Productivity,3,2022-10-23,user_03355
7931,StudyBot,Education,4,2022-07-09,user_04812
7932,FitLogger,Health & Fitness,4,2022-05-24,user_02118
7933,CartQuick,Shopping,4,2022-12-20,user_00116
7934,CartQuick,Shopping,3,2022-08-04,user_02549
7935,GameHub,Entertainment,2,2022-03-13,user_02211
7936,MessengerX,Communication,5,2022-08-26,user_06019
7937,TripBuilder,Travel,1,2022-10-30,user_03193
7938,DealFinder,Shopping,5,2022-06-15,user_04194
7939,CartQuick,Shopping,5,2022-03-03,user_03780
7940,BudgetPal,Finance,4,2022-04-10,user_05946
7941,LearnFast,Education,2,2022-11-01,user_06272
7942,MessengerX,Communication,1,2022-08-13,user_00639
7943,StudyBot,Education,5,2022-06-19,user_04662
7944,StreamNow,Entertainment,4,2022-07-02,user_04671
7945,QuizMaster,Education,1,2022-11-09,user_03456
7946,SnapFeed,Social,4,2022-04-11,user_01808
7947,VoiceLink,Communication,3,2022-04-18,user_06455
7948,FlightAlert,Travel,3,2022-02-28,user_05530
7949,TripBuilder,Travel,5,2022-06-07,user_03902
7950,TripBuilder,Travel,4,2022-02-18,user_06605
7951,FlightAlert,Travel,2,2022-12-20,user_03120
7952,StudyBot,Education,1,2022-03-18,user_02272
7953,VoiceLink,Communication,5,2022-04-29,user_06866
7954,CleanUp Pro,Tools,1,2022-10-20,user_00231
7955,CartQuick,Shopping,5,2022-03-20,user_03014
7956,MealPlan,Health & Fitness,4,2022-10-28,user_06639
7957,CryptoWatch,Finance,1,2022-12-26,user_02337
7958,BudgetPal,Finance,3,2022-09-28,user_02390
7959,TaskFlow,Productivity,3,2022-02-07,user_07963
7960,BudgetPal,Finance,1,2022-05-31,user_06986
7961,GameHub,Entertainment,2,2022-10-14,user_04922
7962,StudyBot,Education,4,2022-03-27,user_05818
7963,VoiceLink,Communication,3,2022-06-04,user_07713
7964,HotelFind,Travel,3,2022-05-13,user_02385
7965,GameHub,Entertainment,4,2022-11-14,user_01960
7966,MealPlan,Health & Fitness,5,2022-02-14,user_00076
7967,VoiceLink,Communication,5,2022-04-24,user_07339
7968,StepCounter,Health & Fitness,2,2022-10-18,user_01211
7969,TripBuilder,Travel,3,2022-11-08,user_00827
7970,GameHub,Entertainment,3,2022-01-04,user_07347
7971,HotelFind,Travel,5,2022-03-03,user_04297
7972,GroupChat,Communication,4,2022-04-05,user_07330
7973,GroupChat,Communication,2,2022-05-15,user_04474
7974,HotelFind,Travel,2,2022-09-04,user_00753
7975,MealPlan,Health & Fitness,4,2022-12-14,user_06387
7976,GroupChat,Communication,3,2022-03-18,user_00598
7977,HotelFind,Travel,1,2022-06-30,user_00336
7978,MessengerX,Communication,2,2022-12-01,user_07106
7979,PriceAlert,Shopping,4,2022-05-01,user_06562
7980,CartQuick,Shopping,5,2022-06-14,user_00232
7981,MealPlan,Health & Fitness,1,2022-05-09,user_03912
7982,QuizMaster,Education,2,2022-09-07,user_02150
7983,Chatterbox,Social,1,2022-06-08,user_05985
7984,LearnFast,Education,1,2022-11-15,user_03176
7985,Circlez,Social,5,2022-06-19,user_03017
7986,MealPlan,Health & Fitness,4,2022-07-28,user_04269
7987,TaskFlow,Productivity,1,2022-07-18,user_05751
7988,SnapFeed,Social,2,2022-12-19,user_05550
7989,MealPlan,Health & Fitness,3,2022-11-17,user_04544
7990,Circlez,Social,5,2022-09-04,user_07102
7991,NoteSync,Productivity,3,2022-07-12,user_03361
7992,MusicBox,Entertainment,3,2022-09-18,user_04154
7993,TaskFlow,Productivity,5,2022-05-07,user_00448
7994,TaskFlow,Productivity,5,2022-04-02,user_00955
7995,FitLogger,Health & Fitness,1,2022-12-31,user_07347
7996,MealPlan,Health & Fitness,5,2022-10-04,user_01906
7997,FocusMate,Productivity,1,2022-01-19,user_01111
7998,FlightAlert,Travel,1,2022-11-26,user_06508
7999,TaskFlow,Productivity,3,2022-12-05,user_04873
8000,Circlez,Social,2,2022-12-04,user_06564
8001,SnapFeed,Social,3,2022-05-16,user_02691
8002,MusicBox,Entertainment,2,2022-09-23,user_02014
8003,LearnFast,Education,4,2022-07-02,user_06604
8004,StepCounter,Health & Fitness,3,2022-07-25,user_03830
8005,NoteSync,Productivity,1,2022-11-30,user_05727
8006,TripBuilder,Travel,5,2022-07-31,user_05537
8007,HotelFind,Travel,1,2022-08-26,user_05257
8008,StepCounter,Health & Fitness,4,2022-02-17,user_06416
8009,FlightAlert,Travel,3,2022-05-04,user_05400
8010,StreamNow,Entertainment,1,2022-04-22,user_06219
8011,TripBuilder,Travel,3,2022-12-02,user_02040
8012,MusicBox,Entertainment,5,2022-07-16,user_01580
8013,StepCounter,Health & Fitness,1,2022-11-02,user_06138
8014,Circlez,Social,5,2022-11-28,user_06456
8015,MusicBox,Entertainment,5,2022-07-30,user_03897
8016,CryptoWatch,Finance,3,2022-04-30,user_01638
8017,FlightAlert,Travel,5,2022-01-01,user_07393
8018,QuickScan,Tools,4,2022-03-20,user_07558
8019,GameHub,Entertainment,1,2022-12-18,user_01148
8020,PriceAlert,Shopping,4,2022-02-27,user_06812
8021,FileMaster,Tools,5,2022-12-23,user_03499
8022,TripBuilder,Travel,3,2022-08-31,user_07493
8023,HotelFind,Travel,1,2022-06-03,user_04301
8024,TripBuilder,Travel,5,2022-02-08,user_04890
8025,FileMaster,Tools,4,2022-06-16,user_00431
8026,StepCounter,Health & Fitness,3,2022-05-02,user_05342
8027,StepCounter,Health & Fitness,5,2022-10-19,user_06147
8028,GameHub,Entertainment,3,2022-03-26,user_07284
8029,TaskFlow,Productivity,1,2022-11-11,user_00662
8030,SnapFeed,Social,5,2022-03-04,user_04377
8031,GameHub,Entertainment,5,2022-03-27,user_01826
8032,StreamNow,Entertainment,5,2022-08-17,user_05878
8033,GroupChat,Communication,3,2022-07-09,user_07923
8034,FlightAlert,Travel,5,2022-07-12,user_05781
8035,TaskFlow,Productivity,1,2022-09-21,user_07288
8036,BudgetPal,Finance,2,2022-05-05,user_02723
8037,StreamNow,Entertainment,1,2022-09-25,user_02747
8038,StudyBot,Education,3,2022-08-31,user_06750
8039,MessengerX,Communication,1,2022-10-23,user_05984
8040,StudyBot,Education,3,2022-05-31,user_01117
8041,FitLogger,Health & Fitness,5,2022-02-28,user_01158
8042,FocusMate,Productivity,1,2022-11-10,user_07884
8043,FlightAlert,Travel,3,2022-07-10,user_04017
8044,DealFinder,Shopping,5,2022-02-14,user_01738
8045,CryptoWatch,Finance,4,2022-04-19,user_07640
8046,SnapFeed,Social,4,2022-06-22,user_04776
8047,MessengerX,Communication,4,2022-08-31,user_03970
8048,GameHub,Entertainment,4,2022-07-15,user_00047
8049,Circlez,Social,4,2022-10-27,user_01523
8050,QuizMaster,Education,1,2022-04-15,user_01766
8051,StepCounter,Health & Fitness,5,2022-05-03,user_05799
8052,CryptoWatch,Finance,5,2022-04-19,user_05112
8053,StreamNow,Entertainment,4,2022-05-10,user_00984
8054,MoneyTrack,Finance,4,2022-09-26,user_00339
8055,Circlez,Social,5,2022-06-01,user_06435
8056,StreamNow,Entertainment,3,2022-12-11,user_02488
8057,SnapFeed,Social,2,2022-01-20,user_01971
8058,QuickScan,Tools,5,2022-01-27,user_00463
8059,GroupChat,Communication,1,2022-11-17,user_01426
8060,MusicBox,Entertainment,3,2022-09-30,user_01721
8061,MealPlan,Health & Fitness,4,2022-07-15,user_03025
8062,GameHub,Entertainment,4,2022-10-22,user_00163
8063,FlightAlert,Travel,2,2022-04-17,user_03897
8064,SnapFeed,Social,2,2022-10-04,user_03992
8065,StreamNow,Entertainment,5,2022-03-15,user_00205
8066,PriceAlert,Shopping,3,2022-11-30,user_04547
8067,MusicBox,Entertainment,4,2022-07-03,user_06097
8068,SnapFeed,Social,2,2022-11-28,user_01859
8069,SnapFeed,Social,2,2022-10-09,user_06955
8070,TaskFlow,Productivity,3,2022-12-29,user_03975
8071,FitLogger,Health & Fitness,4,2022-02-24,user_01631
8072,TaskFlow,Productivity,4,2022-07-27,user_06578
8073,FlightAlert,Travel,2,2022-05-07,user_00856
8074,TripBuilder,Travel,1,2022-06-10,user_05177
8075,HotelFind,Travel,5,2022-12-06,user_07898
8076,CartQuick,Shopping,4,2022-02-12,user_02659
8077,StudyBot,Education,3,2022-06-21,user_04819
8078,NoteSync,Productivity,3,2022-03-10,user_02989
8079,MealPlan,Health & Fitness,2,2022-09-07,user_07288
8080,StepCounter,Health & Fitness,2,2022-03-08,user_06899
8081,SnapFeed,Social,1,2022-05-22,user_05457
8082,FocusMate,Productivity,1,2022-07-02,user_01998
8083,FocusMate,Productivity,1,2022-08-04,user_07678
8084,MusicBox,Entertainment,2,2022-08-27,user_02521
8085,MusicBox,Entertainment,5,2022-03-05,user_06411
8086,CryptoWatch,Finance,2,2022-11-07,user_01204
8087,QuizMaster,Education,4,2022-08-15,user_05899
8088,StreamNow,Entertainment,3,2022-06-30,user_02808
8089,MealPlan,Health & Fitness,4,2022-04-22,user_02550
8090,SnapFeed,Social,5,2022-10-03,user_04189
8091,FlightAlert,Travel,5,2022-11-05,user_05513
8092,GroupChat,Communication,2,2022-08-29,user_07319
8093,StreamNow,Entertainment,3,2022-06-14,user_04466
8094,VoiceLink,Communication,5,2022-08-07,user_04928
8095,TripBuilder,Travel,1,2022-06-20,user_00628
8096,CleanUp Pro,Tools,5,2022-03-02,user_04414
8097,CartQuick,Shopping,3,2022-03-06,user_04246
8098,QuickScan,Tools,5,2022-09-24,user_03421
8099,MessengerX,Communication,1,2022-11-25,user_02191
8100,PriceAlert,Shopping,5,2022-07-19,user_06158
8101,StudyBot,Education,2,2022-02-18,user_00030
8102,BudgetPal,Finance,5,2022-07-16,user_00891
8103,GameHub,Entertainment,5,2022-02-27,user_00087
8104,CleanUp Pro,Tools,1,2022-02-26,user_02176
8105,DealFinder,Shopping,1,2022-12-16,user_01842
8106,StepCounter,Health & Fitness,1,2022-05-07,user_03878
8107,MoneyTrack,Finance,5,2022-05-11,user_07137
8108,MealPlan,Health & Fitness,5,2022-10-14,user_02699
8109,NoteSync,Productivity,5,2022-09-02,user_01692
8110,GameHub,Entertainment,5,2022-11-11,user_00005
8111,Chatterbox,Social,4,2022-01-27,user_02454
8112,CryptoWatch,Finance,5,2022-06-28,user_00460
8113,NoteSync,Productivity,5,2022-01-26,user_00579
8114,StreamNow,Entertainment,3,2022-10-08,user_06193
8115,MessengerX,Communication,2,2022-02-18,user_06333
8116,SnapFeed,Social,1,2022-09-29,user_05633
8117,GroupChat,Communication,1,2022-01-19,user_03696
8118,LearnFast,Education,3,2022-04-18,user_03545
8119,StepCounter,Health & Fitness,5,2022-11-29,user_07819
8120,VoiceLink,Communication,5,2022-10-23,user_06212
8121,MealPlan,Health & Fitness,2,2022-07-25,user_01112
8122,Chatterbox,Social,2,2022-09-10,user_04869
8123,DealFinder,Shopping,1,2022-08-13,user_03002
8124,CartQuick,Shopping,1,2022-02-04,user_02969
8125,SnapFeed,Social,4,2022-09-25,user_07227
8126,FileMaster,Tools,4,2022-10-31,user_00212
8127,TaskFlow,Productivity,4,2022-10-03,user_06879
8128,GroupChat,Communication,3,2022-05-02,user_00243
8129,NoteSync,Productivity,2,2022-05-26,user_04080
8130,MealPlan,Health & Fitness,5,2022-06-10,user_05822
8131,CryptoWatch,Finance,5,2022-03-18,user_04689
8132,MusicBox,Entertainment,2,2022-02-22,user_07306
8133,StudyBot,Education,2,2022-12-19,user_07674
8134,BudgetPal,Finance,1,2022-01-09,user_05677
8135,CleanUp Pro,Tools,5,2022-07-31,user_00653
8136,FileMaster,Tools,1,2022-09-28,user_06235
8137,GroupChat,Communication,4,2022-07-29,user_07820
8138,HotelFind,Travel,4,2022-12-29,user_03309
8139,MealPlan,Health & Fitness,1,2022-07-28,user_05186
8140,FlightAlert,Travel,2,2022-10-07,user_01479
8141,TaskFlow,Productivity,1,2022-03-29,user_05044
8142,TripBuilder,Travel,5,2022-09-25,user_05800
8143,CryptoWatch,Finance,5,2022-06-01,user_07391
8144,FocusMate,Productivity,5,2022-09-12,user_01923
8145,MealPlan,Health & Fitness,3,2022-11-08,user_06077
8146,HotelFind,Travel,1,2022-09-20,user_05863
8147,MoneyTrack,Finance,5,2022-03-18,user_05831
8148,FlightAlert,Travel,2,2022-10-21,user_03202
8149,MusicBox,Entertainment,3,2022-01-06,user_02385
8150,MusicBox,Entertainment,1,2022-01-27,user_03814
8151,DealFinder,Shopping,4,2022-12-11,user_04929
8152,LearnFast,Education,1,2022-08-27,user_02656
8153,MealPlan,Health & Fitness,4,2022-09-12,user_01138
8154,Circlez,Social,4,2022-03-19,user_03507
8155,Circlez,Social,2,2022-08-04,user_00009
8156,StreamNow,Entertainment,5,2022-08-27,user_03576
8157,CleanUp Pro,Tools,5,2022-09-08,user_01269
8158,PriceAlert,Shopping,4,2022-04-26,user_02357
8159,CleanUp Pro,Tools,3,2022-04-01,user_01018
8160,HotelFind,Travel,1,2022-06-07,user_07825
8161,GameHub,Entertainment,4,2022-09-02,user_07267
8162,MoneyTrack,Finance,3,2022-11-18,user_01209
8163,VoiceLink,Communication,4,2022-11-08,user_05897
8164,StudyBot,Education,4,2022-02-21,user_03474
8165,LearnFast,Education,5,2022-04-11,user_04528
8166,MealPlan,Health & Fitness,2,2022-09-20,user_00478
8167,StepCounter,Health & Fitness,4,2022-06-27,user_00094
8168,MealPlan,Health & Fitness,2,2022-12-29,user_02052
8169,FocusMate,Productivity,5,2022-02-19,user_06687
8170,FlightAlert,Travel,4,2022-05-06,user_01036
8171,FileMaster,Tools,4,2022-10-03,user_02921
8172,MessengerX,Communication,2,2022-10-20,user_00190
8173,FitLogger,Health & Fitness,4,2022-10-31,user_06023
8174,FileMaster,Tools,5,2022-11-04,user_02797
8175,HotelFind,Travel,1,2022-07-16,user_07596
8176,FocusMate,Productivity,3,2022-01-20,user_01647
8177,QuickScan,Tools,4,2022-02-19,user_02575
8178,StudyBot,Education,3,2022-08-25,user_02223
8179,MealPlan,Health & Fitness,1,2022-08-23,user_07896
8180,Chatterbox,Social,2,2022-08-22,user_05408
8181,CartQuick,Shopping,2,2022-06-05,user_05509
8182,Chatterbox,Social,4,2022-07-20,user_00379
8183,GroupChat,Communication,4,2022-10-26,user_04156
8184,BudgetPal,Finance,2,2022-05-21,user_04029
8185,StepCounter,Health & Fitness,5,2022-06-28,user_05063
8186,BudgetPal,Finance,5,2022-11-02,user_00646
8187,SnapFeed,Social,5,2022-07-31,user_05986
8188,FitLogger,Health & Fitness,1,2022-05-16,user_02502
8189,LearnFast,Education,1,2022-01-11,user_00783
8190,NoteSync,Productivity,5,2022-08-11,user_04001
8191,MusicBox,Entertainment,2,2022-09-28,user_05978
8192,Chatterbox,Social,2,2022-09-16,user_06258
8193,CartQuick,Shopping,3,2022-07-29,user_07065
8194,GroupChat,Communication,4,2022-06-13,user_04194
8195,StreamNow,Entertainment,3,2022-07-22,user_04450
8196,StudyBot,Education,5,2022-10-16,user_02160
8197,StreamNow,Entertainment,3,2022-08-15,user_00690
8198,BudgetPal,Finance,5,2022-12-02,user_03242
8199,CartQuick,Shopping,5,2022-10-23,user_03192
8200,LearnFast,Education,5,2022-10-19,user_07249
8201,BudgetPal,Finance,3,2022-02-04,user_00783
8202,LearnFast,Education,1,2022-12-30,user_01439
8203,Circlez,Social,3,2022-03-31,user_04918
8204,CleanUp Pro,Tools,5,2022-01-21,user_07280
8205,MessengerX,Communication,4,2022-03-06,user_06510
8206,FileMaster,Tools,3,2022-12-16,user_00596
8207,MoneyTrack,Finance,4,2022-11-15,user_06802
8208,BudgetPal,Finance,1,2022-10-22,user_01402
8209,StudyBot,Education,5,2022-03-14,user_04699
8210,Chatterbox,Social,2,2022-08-01,user_00108
8211,MessengerX,Communication,2,2022-12-05,user_07655
8212,StreamNow,Entertainment,2,2022-01-01,user_00463
8213,NoteSync,Productivity,4,2022-07-08,user_01349
8214,QuizMaster,Education,2,2022-12-13,user_02604
8215,FocusMate,Productivity,3,2022-05-25,user_03034
8216,SnapFeed,Social,4,2022-12-18,user_05069
8217,Circlez,Social,5,2022-10-04,user_05980
8218,NoteSync,Productivity,1,2022-01-03,user_00675
8219,DealFinder,Shopping,4,2022-03-09,user_00875
8220,Circlez,Social,3,2022-09-23,user_06592
8221,FocusMate,Productivity,5,2022-07-15,user_06486
8222,FitLogger,Health & Fitness,3,2022-04-12,user_01054
8223,BudgetPal,Finance,5,2022-03-14,user_01937
8224,VoiceLink,Communication,3,2022-05-02,user_07497
8225,PriceAlert,Shopping,1,2022-05-25,user_02415
8226,BudgetPal,Finance,2,2022-09-21,user_05458
8227,StreamNow,Entertainment,4,2022-09-23,user_06221
8228,VoiceLink,Communication,2,2022-12-15,user_06435
8229,CleanUp Pro,Tools,1,2022-01-24,user_02091
8230,FitLogger,Health & Fitness,1,2022-09-27,user_02126
8231,FileMaster,Tools,4,2022-11-18,user_01531
8232,CryptoWatch,Finance,1,2022-08-24,user_02663
8233,GroupChat,Communication,5,2022-06-26,user_06654
8234,MoneyTrack,Finance,2,2022-11-16,user_01620
8235,GameHub,Entertainment,5,2022-02-03,user_00269
8236,FitLogger,Health & Fitness,4,2022-04-22,user_00009
8237,QuizMaster,Education,4,2022-01-31,user_01975
8238,SnapFeed,Social,1,2022-08-16,user_00860
8239,TripBuilder,Travel,5,2022-06-21,user_03636
8240,BudgetPal,Finance,2,2022-02-07,user_03706
8241,MessengerX,Communication,1,2022-07-13,user_06462
8242,FitLogger,Health & Fitness,5,2022-08-15,user_00965
8243,NoteSync,Productivity,5,2022-10-05,user_00572
8244,QuizMaster,Education,4,2022-10-10,user_03045
8245,SnapFeed,Social,1,2022-01-08,user_07070
8246,SnapFeed,Social,5,2022-10-26,user_07661
8247,MealPlan,Health & Fitness,3,2022-02-02,user_03172
8248,TripBuilder,Travel,4,2022-05-15,user_01669
8249,FileMaster,Tools,2,2022-02-07,user_03980
8250,LearnFast,Education,5,2022-10-12,user_00313
8251,CleanUp Pro,Tools,3,2022-12-11,user_03501
8252,Chatterbox,Social,3,2022-03-07,user_05002
8253,QuizMaster,Education,2,2022-12-04,user_00726
8254,TaskFlow,Productivity,4,2022-01-06,user_07729
8255,FitLogger,Health & Fitness,4,2022-07-13,user_06300
8256,MessengerX,Communication,1,2022-06-19,user_01141
8257,StreamNow,Entertainment,4,2022-02-26,user_05310
8258,BudgetPal,Finance,5,2022-10-07,user_04083
8259,MessengerX,Communication,5,2022-12-29,user_00298
8260,StudyBot,Education,1,2022-10-18,user_05235
8261,Chatterbox,Social,3,2022-05-13,user_02720
8262,NoteSync,Productivity,3,2022-07-08,user_04806
8263,PriceAlert,Shopping,5,2022-07-20,user_07770
8264,Circlez,Social,2,2022-02-10,user_00479
8265,TripBuilder,Travel,5,2022-02-22,user_05608
8266,Chatterbox,Social,4,2022-10-07,user_04811
8267,StreamNow,Entertainment,1,2022-09-13,user_07645
8268,SnapFeed,Social,3,2022-12-08,user_05642
8269,FileMaster,Tools,3,2022-01-15,user_07951
8270,TaskFlow,Productivity,4,2022-07-01,user_03872
8271,NoteSync,Productivity,2,2022-08-26,user_03044
8272,MessengerX,Communication,4,2022-11-19,user_05329
8273,Circlez,Social,2,2022-05-30,user_06974
8274,TripBuilder,Travel,1,2022-07-25,user_02438
8275,BudgetPal,Finance,2,2022-08-10,user_06628
8276,HotelFind,Travel,3,2022-07-23,user_03282
8277,MessengerX,Communication,3,2022-01-15,user_03735
8278,GameHub,Entertainment,4,2022-04-17,user_01859
8279,StepCounter,Health & Fitness,3,2022-05-14,user_04102
8280,GroupChat,Communication,1,2022-01-21,user_03170
8281,MealPlan,Health & Fitness,1,2022-07-20,user_02834
8282,TripBuilder,Travel,4,2022-05-19,user_02203
8283,FitLogger,Health & Fitness,5,2022-04-06,user_04068
8284,SnapFeed,Social,2,2022-08-05,user_02095
8285,MessengerX,Communication,5,2022-03-01,user_05841
8286,VoiceLink,Communication,4,2022-07-15,user_07484
8287,PriceAlert,Shopping,3,2022-05-16,user_01050
8288,MessengerX,Communication,3,2022-02-16,user_05672
8289,FileMaster,Tools,3,2022-05-09,user_02211
8290,Circlez,Social,4,2022-05-26,user_00523
8291,FileMaster,Tools,5,2022-06-11,user_06402
8292,MoneyTrack,Finance,1,2022-06-23,user_00818
8293,BudgetPal,Finance,4,2022-11-12,user_07990
8294,QuickScan,Tools,4,2022-01-11,user_05616
8295,TaskFlow,Productivity,3,2022-07-01,user_04650
8296,MealPlan,Health & Fitness,3,2022-10-24,user_05690
8297,SnapFeed,Social,4,2022-12-16,user_03687
8298,MoneyTrack,Finance,3,2022-06-26,user_01285
8299,PriceAlert,Shopping,5,2022-04-17,user_05594
8300,FlightAlert,Travel,4,2022-06-04,user_03442
8301,DealFinder,Shopping,4,2022-11-23,user_02246
8302,FlightAlert,Travel,5,2022-12-21,user_04991
8303,CryptoWatch,Finance,5,2022-06-24,user_05427
8304,FileMaster,Tools,2,2022-10-01,user_03206
8305,CleanUp Pro,Tools,4,2022-12-27,user_04644
8306,StepCounter,Health & Fitness,5,2022-04-18,user_05768
8307,FocusMate,Productivity,4,2022-06-30,user_00779
8308,QuizMaster,Education,2,2022-04-04,user_00810
8309,CartQuick,Shopping,2,2022-10-08,user_04843
8310,MoneyTrack,Finance,2,2022-03-07,user_01295
8311,Chatterbox,Social,5,2022-12-03,user_06682
8312,BudgetPal,Finance,1,2022-05-14,user_01217
8313,CleanUp Pro,Tools,3,2022-06-01,user_07621
8314,DealFinder,Shopping,2,2022-08-11,user_02370
8315,NoteSync,Productivity,3,2022-11-12,user_04200
8316,HotelFind,Travel,5,2022-12-02,user_06246
8317,HotelFind,Travel,1,2022-11-05,user_05342
8318,CleanUp Pro,Tools,5,2022-07-25,user_03551
8319,FileMaster,Tools,5,2022-04-28,user_01935
8320,MealPlan,Health & Fitness,5,2022-12-09,user_03907
8321,FlightAlert,Travel,3,2022-01-05,user_01437
8322,QuickScan,Tools,2,2022-06-04,user_06089
8323,StudyBot,Education,4,2022-12-09,user_00915
8324,StudyBot,Education,3,2022-02-15,user_02775
8325,TaskFlow,Productivity,5,2022-01-03,user_01302
8326,StepCounter,Health & Fitness,5,2022-06-16,user_01818
8327,StudyBot,Education,3,2022-08-01,user_00701
8328,StudyBot,Education,1,2022-10-04,user_00360
8329,QuickScan,Tools,4,2022-01-24,user_04114
8330,DealFinder,Shopping,4,2022-07-07,user_04078
8331,MoneyTrack,Finance,2,2022-09-17,user_06971
8332,GroupChat,Communication,5,2022-12-30,user_07252
8333,VoiceLink,Communication,4,2022-01-13,user_07295
