user_id,device_type,region,account_age_days
user_05882,Android flagship,South Asia,13
user_05883,Android mid-range,Western Europe,17
user_05884,Android flagship,Eastern Europe,980
user_05885,Android mid-range,North America,77
user_05886,iOS,Southeast Asia,85
user_05887,iOS,Western Europe,347
user_05888,Android budget,Southeast Asia,722
user_05889,iOS,North America,187
user_05890,Android mid-range,North America,20
user_05891,Android budget,North America,30
user_05892,Android budget,Latin America,80
user_05893,Android flagship,Southeast Asia,60
user_05894,Android flagship,North America,323
user_05895,iOS,North America,89
user_05896,Android budget,Latin America,177
user_05897,Android budget,Latin America,21
user_05898,Android mid-range,Eastern Europe,196
user_05899,Android mid-range,Western Europe,416
user_05900,Android budget,North America,98
user_05901,Android budget,Southeast Asia,1052
user_05902,Android flagship,Southeast Asia,40
user_05903,iOS,North America,20
user_05904,Android budget,Western Europe,26
user_05905,Android budget,North America,316
user_05906,Android mid-range,Eastern Europe,65
user_05907,iOS,North America,76
user_05908,iOS,Latin America,29
user_05909,iOS,Southeast Asia,353
user_05910,Android budget,Eastern Europe,73
user_05911,Android mid-range,Eastern Europe,1078
user_05912,iOS,Western Europe,1
user_05913,Android budget,Western Europe,544
user_05914,iOS,North America,293
user_05915,Android flagship,Western Europe,263
user_05916,Android flagship,Latin America,530
user_05917,iOS,Eastern Europe,670
user_05918,Android budget,Eastern Europe,26
user_05919,Android budget,Latin America,239
user_05920,Android flagship,North America,245
user_05921,Android budget,Southeast Asia,669
user_05922,Android mid-range,Western Europe,587
user_05923,iOS,Latin America,452
user_05924,Android budget,Western Europe,96
user_05925,iOS,Southeast Asia,55
user_05926,Android mid-range,North America,12
user_05927,Android mid-range,Western Europe,252
user_05928,Android budget,Latin America,240
user_05929,iOS,Western Europe,21
user_05930,Android budget,South Asia,215
user_05931,Android budget,Western Europe,305
user_05932,Android flagship,Western Europe,12
user_05933,Android mid-range,Western Europe,31
user_05934,Android budget,South Asia,46
user_05935,Android mid-range,Western Europe,166
user_05936,Android mid-range,Latin America,16
user_05937,Android flagship,North America,233
user_05938,Android mid-range,South Asia,212
user_05939,iOS,Southeast Asia,145
user_05940,Android mid-range,Western Europe,43
user_05941,Android budget,Western Europe,13
user_05942,iOS,North America,137
user_05943,Android budget,Latin America,632
user_05944,Android budget,North America,78
user_05945,Android mid-range,South Asia,90
user_05946,Android mid-range,Western Europe,238
user_05947,iOS,Latin America,198
user_05948,Android mid-range,North America,17
user_05949,iOS,Western Europe,217
user_05950,Android budget,Latin America,914
user_05951,Android flagship,North America,110
user_05952,Android mid-range,South Asia,13
user_05953,iOS,Western Europe,1
user_05954,Android budget,South Asia,1199
user_05955,Android mid-range,North America,19
user_05956,Android budget,North America,570
user_05957,iOS,Eastern Europe,543
user_05958,Android budget,Southeast Asia,597
user_05959,Android mid-range,Southeast Asia,814
user_05960,Android budget,Western Europe,1153
user_05961,Android mid-range,North America,637
user_05962,Android flagship,Western Europe,420
user_05963,Android mid-range,Western Europe,42
user_05964,Android budget,North America,1029
user_05965,Android mid-range,South Asia,279
user_05966,Android mid-range,North America,40
user_05967,iOS,North America,813
user_05968,Android mid-range,North America,171
user_05969,iOS,North America,199
user_05970,iOS,North America,16
user_05971,Android flagship,North America,709
user_05972,Android budget,Western Europe,364
user_05973,Android flagship,Latin America,306
user_05974,iOS,Western Europe,377
user_05975,Android mid-range,North America,35
user_05976,Android budget,Western Europe,542
user_05977,iOS,Southeast Asia,29
user_05978,Android budget,Latin America,30
user_05979,Android budget,Western Europe,43
user_05980,iOS,Southeast Asia,48
user_05981,Android budget,South Asia,213
user_05982,Android budget,Western Europe,348
user_05983,Android mid-range,Southeast Asia,229
user_05984,Android flagship,Western Europe,19
user_05985,Android flagship,Latin America,243
user_05986,Android budget,Southeast Asia,281
user_05987,Android mid-range,North America,109
user_05988,Android flagship,Southeast Asia,237
user_05989,Android mid-range,Western Europe,13
user_05990,Android flagship,North America,479
user_05991,iOS,Latin America,864
user_05992,Android mid-range,Southeast Asia,346
user_05993,Android flagship,North America,217
user_05994,Android flagship,South Asia,50
user_05995,Android flagship,Eastern Europe,259
user_05996,Android flagship,North America,240
user_05997,Android flagship,North America,201
user_05998,Android budget,North America,55
user_05999,Android budget,Western Europe,626
user_06000,Android budget,Western Europe,157
user_06001,Android mid-range,North America,27
user_06002,Android flagship,North America,155
user_06003,Android flagship,Western Europe,517
user_06004,Android budget,North America,1004
user_06005,iOS,Western Europe,265
user_06006,iOS,Latin America,148
user_06007,Android budget,South Asia,16
user_06008,iOS,Eastern Europe,499
user_06009,Android budget,South Asia,30
user_06010,Android budget,Latin America,25
user_06011,Android flagship,South Asia,915
user_06012,Android budget,Eastern Europe,144
user_06013,iOS,South Asia,887
user_06014,Android flagship,Latin America,30
user_06015,iOS,Southeast Asia,878
user_06016,Android flagship,Southeast Asia,42
user_06017,iOS,North America,323
user_06018,Android budget,Western Europe,61
user_06019,Android flagship,Western Europe,360
user_06020,Android mid-range,Latin America,723
user_06021,Android budget,Eastern Europe,28
user_06022,Android budget,Southeast Asia,33
user_06023,Android flagship,North America,7
user_06024,Android flagship,Western Europe,11
user_06025,Android budget,North America,265
user_06026,Android flagship,Western Europe,39
user_06027,Android budget,Eastern Europe,1040
user_06028,Android mid-range,North America,73
user_06029,Android budget,North America,349
user_06030,Android budget,North America,507
user_06031,iOS,North America,51
user_06032,Android flagship,North America,56
user_06033,Android mid-range,Western Europe,29
user_06034,Android budget,Southeast Asia,308
user_06035,Android flagship,Eastern Europe,82
user_06036,Android mid-range,North America,717
user_06037,Android mid-range,North America,240
user_06038,Android budget,Eastern Europe,38
user_06039,Android mid-range,North America,878
user_06040,Android mid-range,Eastern Europe,316
user_06041,Android budget,Western Europe,440
user_06042,Android budget,Latin America,805
user_06043,iOS,North America,36
user_06044,iOS,Latin America,399
user_06045,Android mid-range,Western Europe,271
user_06046,Android flagship,Eastern Europe,25
user_06047,Android flagship,Western Europe,776
user_06048,Android flagship,Southeast Asia,690
user_06049,Android budget,Southeast Asia,30
user_06050,Android flagship,North America,420
user_06051,iOS,Western Europe,718
user_06052,Android mid-range,Western Europe,432
user_06053,Android mid-range,Eastern Europe,173
user_06054,Android mid-range,Latin America,104
user_06055,Android budget,Western Europe,626
user_06056,Android mid-range,North America,135
user_06057,Android mid-range,Southeast Asia,1019
user_06058,Android budget,Western Europe,908
user_06059,iOS,Western Europe,375
user_06060,iOS,Western Europe,3
user_06061,iOS,North America,560
user_06062,Android flagship,Eastern Europe,28
user_06063,Android mid-range,Southeast Asia,76
user_06064,iOS,North America,867
user_06065,Android flagship,Latin America,58
user_06066,iOS,Southeast Asia,363
user_06067,iOS,Eastern Europe,27
user_06068,Android mid-range,Western Europe,258
user_06069,iOS,North America,46
user_06070,Android budget,Western Europe,110
user_06071,Android mid-range,Southeast Asia,48
user_06072,Android mid-range,Southeast Asia,323
user_06073,Android mid-range,Latin America,185
user_06074,Android flagship,North America,42
user_06075,Android budget,Western Europe,412
user_06076,iOS,Latin America,728
user_06077,Android budget,Eastern Europe,348
user_06078,Android budget,Southeast Asia,246
user_06079,Android mid-range,Western Europe,1151
user_06080,iOS,Western Europe,70
user_06081,Android budget,Southeast Asia,137
user_06082,Android mid-range,North America,156
user_06083,Android budget,Eastern Europe,137
user_06084,iOS,Latin America,249
user_06085,Android flagship,Western Europe,244
user_06086,Android mid-range,North America,10
user_06087,Android mid-range,South Asia,48
user_06088,Android budget,North America,64
user_06089,Android mid-range,Southeast Asia,2
user_06090,iOS,North America,45
user_06091,Android budget,Southeast Asia,645
user_06092,Android budget,Eastern Europe,300
user_06093,Android budget,Western Europe,364
user_06094,Android budget,Southeast Asia,26
user_06095,Android flagship,Latin America,60
user_06096,iOS,Southeast Asia,29
user_06097,Android mid-range,Southeast Asia,474
user_06098,iOS,Latin America,311
user_06099,iOS,Latin America,64
user_06100,Android mid-range,Latin America,64
user_06101,Android mid-range,North America,634
user_06102,iOS,Eastern Europe,549
user_06103,Android budget,South Asia,89
user_06104,iOS,North America,1104
user_06105,Android budget,Western Europe,82
user_06106,Android budget,Latin America,205
user_06107,iOS,Southeast Asia,432
user_06108,Android flagship,Eastern Europe,293
user_06109,Android budget,Western Europe,756
user_06110,Android mid-range,Southeast Asia,7
user_06111,Android mid-range,Southeast Asia,7
user_06112,iOS,North America,302
user_06113,Android budget,Western Europe,645
user_06114,iOS,Western Europe,31
user_06115,Android budget,South Asia,2
user_06116,Android budget,North America,64
user_06117,Android flagship,North America,17
user_06118,Android mid-range,North America,33
user_06119,iOS,North America,66
user_06120,Android budget,Eastern Europe,390
user_06121,Android budget,North America,668
user_06122,Android flagship,South Asia,63
user_06123,Android budget,North America,20
user_06124,Android mid-range,North America,29
user_06125,Android budget,Latin America,1047
user_06126,Android mid-range,South Asia,107
user_06127,Android flagship,Southeast Asia,337
user_06128,Android flagship,Western Europe,760
user_06129,iOS,Southeast Asia,38
user_06130,Android flagship,Southeast Asia,38
user_06131,Android mid-range,North America,1051
user_06132,Android budget,Latin America,462
user_06133,iOS,Western Europe,46
user_06134,Android flagship,Western Europe,749
user_06135,Android mid-range,Western Europe,858
user_06136,iOS,Southeast Asia,67
user_06137,iOS,Eastern Europe,28
user_06138,Android mid-range,Latin America,241
user_06139,iOS,Western Europe,186
user_06140,Android mid-range,Southeast Asia,4
user_06141,Android budget,Western Europe,195
user_06142,Android budget,North America,1131
user_06143,Android budget,North America,260
user_06144,Android budget,North America,22
user_06145,Android mid-range,Southeast Asia,150
user_06146,Android budget,North America,65
user_06147,Android budget,South Asia,8
user_06148,iOS,Latin America,648
user_06149,Android budget,Western Europe,26
user_06150,Android budget,Eastern Europe,152
user_06151,Android flagship,Eastern Europe,67
user_06152,iOS,Southeast Asia,135
user_06153,iOS,South Asia,624
user_06154,iOS,Eastern Europe,150
user_06155,iOS,North America,62
user_06156,Android mid-range,Western Europe,280
user_06157,Android budget,Western Europe,872
user_06158,Android flagship,Western Europe,758
user_06159,iOS,North America,138
user_06160,Android mid-range,Southeast Asia,23
user_06161,Android flagship,North America,18
user_06162,Android budget,Eastern Europe,331
user_06163,iOS,North America,1
user_06164,Android flagship,North America,5
user_06165,Android mid-range,Eastern Europe,152
user_06166,Android flagship,Western Europe,589
user_06167,iOS,Eastern Europe,355
user_06168,Android budget,North America,87
user_06169,Android flagship,North America,10
user_06170,iOS,North America,1088
user_06171,iOS,Latin America,716
user_06172,Android budget,Southeast Asia,360
user_06173,Android flagship,Eastern Europe,258
user_06174,iOS,North America,1061
user_06175,Android mid-range,North America,783
user_06176,Android budget,Western Europe,131
user_06177,Android mid-range,Southeast Asia,277
user_06178,iOS,South Asia,334
user_06179,iOS,Eastern Europe,822
user_06180,Android mid-range,Eastern Europe,105
user_06181,iOS,Western Europe,52
user_06182,Android mid-range,Latin America,14
user_06183,Android budget,Latin America,3
user_06184,Android budget,Eastern Europe,160
user_06185,Android mid-range,Western Europe,1037
user_06186,Android flagship,Southeast Asia,469
user_06187,Android flagship,North America,309
user_06188,Android flagship,Western Europe,12
user_06189,Android mid-range,North America,8
user_06190,Android flagship,Southeast Asia,14
user_06191,iOS,Western Europe,10
user_06192,Android budget,North America,65
user_06193,Android flagship,Latin America,40
user_06194,Android budget,North America,944
user_06195,Android mid-range,North America,216
user_06196,Android flagship,Southeast Asia,411
user_06197,Android flagship,North America,29
user_06198,iOS,Western Europe,45
user_06199,iOS,Western Europe,654
user_06200,Android budget,Southeast Asia,98
user_06201,Android flagship,Eastern Europe,110
user_06202,Android flagship,Western Europe,10
user_06203,Android mid-range,North America,78
user_06204,Android mid-range,Southeast Asia,263
user_06205,Android budget,Southeast Asia,2
user_06206,Android flagship,North America,7
user_06207,iOS,North America,25
user_06208,Android mid-range,North America,74
user_06209,Android mid-range,Western Europe,961
user_06210,Android mid-range,Latin America,106
user_06211,iOS,Eastern Europe,21
user_06212,Android budget,North America,7
user_06213,iOS,Eastern Europe,30
user_06214,iOS,Southeast Asia,771
user_06215,iOS,South Asia,3
user_06216,Android budget,Latin America,205
user_06217,Android budget,Southeast Asia,977
user_06218,Android mid-range,Southeast Asia,861
user_06219,Android budget,South Asia,27
user_06220,iOS,Southeast Asia,5
user_06221,Android flagship,Western Europe,87
user_06222,Android flagship,Latin America,31
user_06223,Android mid-range,Western Europe,259
user_06224,Android budget,North America,1119
user_06225,Android mid-range,Western Europe,30
user_06226,Android mid-range,Latin America,52
user_06227,iOS,Western Europe,255
user_06228,Android flagship,North America,448
user_06229,Android budget,Latin America,69
user_06230,Android budget,North America,1041
user_06231,Android budget,Southeast Asia,1066
user_06232,Android mid-range,Latin America,61
user_06233,Android budget,North America,72
user_06234,iOS,North America,322
user_06235,Android mid-range,South Asia,17
user_06236,Android budget,Eastern Europe,29
user_06237,Android budget,South Asia,513
user_06238,Android budget,Western Europe,166
user_06239,Android budget,Eastern Europe,1068
user_06240,Android budget,Western Europe,93
user_06241,Android budget,North America,535
user_06242,Android mid-range,North America,27
user_06243,Android budget,Western Europe,929
user_06244,Android budget,Latin America,8
user_06245,iOS,North America,323
user_06246,iOS,North America,983
user_06247,iOS,Latin America,211
user_06248,Android flagship,Latin America,936
user_06249,Android flagship,Western Europe,43
user_06250,Android budget,South Asia,411
user_06251,iOS,Western Europe,13
user_06252,Android mid-range,Western Europe,83
user_06253,Android budget,Western Europe,0
user_06254,iOS,Eastern Europe,12
user_06255,Android flagship,Western Europe,364
user_06256,Android budget,North America,1097
user_06257,Android budget,Latin America,87
user_06258,iOS,Latin America,32
user_06259,Android budget,Eastern Europe,321
user_06260,Android budget,Eastern Europe,90
user_06261,Android flagship,Southeast Asia,26
user_06262,Android flagship,Eastern Europe,125
user_06263,Android budget,Southeast Asia,392
user_06264,Android flagship,Western Europe,78
user_06265,Android mid-range,North America,57
user_06266,Android mid-range,Western Europe,11
user_06267,Android mid-range,Eastern Europe,86
user_06268,Android budget,Southeast Asia,321
user_06269,Android mid-range,Eastern Europe,136
user_06270,Android budget,North America,197
user_06271,Android mid-range,Southeast Asia,106
user_06272,Android budget,North America,268
user_06273,Android mid-range,North America,356
user_06274,Android mid-range,Western Europe,668
user_06275,iOS,North America,880
user_06276,Android flagship,North America,216
user_06277,iOS,Western Europe,95
user_06278,Android budget,North America,795
user_06279,Android mid-range,South Asia,60
user_06280,Android budget,Latin America,313
user_06281,Android budget,Eastern Europe,166
user_06282,Android flagship,Southeast Asia,353
user_06283,Android mid-range,Eastern Europe,8
user_06284,iOS,Southeast Asia,516
user_06285,Android flagship,Southeast Asia,1
user_06286,iOS,Southeast Asia,171
user_06287,Android mid-range,North America,41
user_06288,Android budget,North America,34
user_06289,Android budget,Western Europe,24
user_06290,Android budget,Latin America,74
user_06291,Android flagship,Eastern Europe,146
user_06292,Android budget,North America,33
user_06293,Android flagship,North America,39
user_06294,Android flagship,North America,23
user_06295,Android flagship,Southeast Asia,167
user_06296,Android mid-range,North America,37
user_06297,iOS,Southeast Asia,382
user_06298,Android mid-range,Western Europe,8
user_06299,Android budget,North America,6
user_06300,Android mid-range,Eastern Europe,0
user_06301,Android budget,North America,351
user_06302,Android budget,Southeast Asia,446
user_06303,iOS,Western Europe,892
user_06304,Android budget,Southeast Asia,403
user_06305,Android budget,Western Europe,385
user_06306,Android mid-range,North America,997
user_06307,Android mid-range,Latin America,1171
user_06308,Android flagship,North America,40
user_06309,Android budget,Western Europe,315
user_06310,Android flagship,Southeast Asia,308
user_06311,Android budget,North America,1048
user_06312,Android budget,Eastern Europe,1031
user_06313,Android flagship,North America,6
user_06314,Android flagship,Western Europe,74
user_06315,Android flagship,Western Europe,854
user_06316,Android flagship,Eastern Europe,849
user_06317,Android budget,North America,86
user_06318,Android budget,Western Europe,1150
user_06319,Android budget,Eastern Europe,111
user_06320,Android mid-range,Eastern Europe,1042
user_06321,Android flagship,Eastern Europe,201
user_06322,Android mid-range,North America,81
user_06323,Android budget,Western Europe,6
user_06324,Android flagship,Southeast Asia,996
user_06325,iOS,North America,324
user_06326,Android mid-range,Western Europe,3
user_06327,Android budget,North America,76
user_06328,Android budget,North America,992
user_06329,Android mid-range,Eastern Europe,636
user_06330,iOS,Southeast Asia,260
user_06331,iOS,Latin America,372
user_06332,Android mid-range,Latin America,874
user_06333,Android budget,Western Europe,0
user_06334,Android budget,North America,143
user_06335,Android mid-range,Southeast Asia,2
user_06336,iOS,Southeast Asia,60
user_06337,Android budget,South Asia,104
user_06338,Android budget,North America,286
user_06339,iOS,North America,4
user_06340,Android mid-range,Eastern Europe,83
user_06341,Android mid-range,Western Europe,24
user_06342,iOS,North America,70
user_06343,Android budget,Western Europe,686
user_06344,Android budget,North America,273
user_06345,iOS,South Asia,279
user_06346,Android flagship,Latin America,30
user_06347,iOS,Latin America,71
user_06348,Android mid-range,North America,462
user_06349,Android budget,Southeast Asia,257
user_06350,iOS,Southeast Asia,7
user_06351,Android budget,Western Europe,84
user_06352,iOS,Latin America,1047
user_06353,Android budget,Western Europe,265
user_06354,Android mid-range,North America,381
user_06355,Android flagship,South Asia,397
user_06356,Android mid-range,Latin America,9
user_06357,Android budget,Western Europe,62
user_06358,Android budget,Eastern Europe,25
user_06359,Android flagship,North America,7
user_06360,iOS,Latin America,12
user_06361,Android budget,Southeast Asia,9
user_06362,iOS,Southeast Asia,73
user_06363,Android flagship,North America,98
user_06364,Android flagship,North America,57
user_06365,iOS,North America,11
user_06366,Android mid-range,Western Europe,17
user_06367,Android mid-range,South Asia,806
user_06368,Android budget,Eastern Europe,75
user_06369,Android flagship,Western Europe,58
user_06370,Android budget,North America,259
user_06371,Android mid-range,Eastern Europe,28
user_06372,Android flagship,Latin America,283
user_06373,Android mid-range,Western Europe,863
user_06374,iOS,Latin America,348
user_06375,Android flagship,North America,110
user_06376,Android budget,Latin America,319
user_06377,Android budget,Southeast Asia,54
user_06378,iOS,North America,231
user_06379,Android mid-range,South Asia,306
user_06380,Android mid-range,Western Europe,72
user_06381,Android budget,North America,365
user_06382,Android mid-range,Eastern Europe,191
user_06383,Android budget,South Asia,919
user_06384,Android flagship,North America,682
user_06385,Android budget,Southeast Asia,75
user_06386,iOS,Eastern Europe,12
user_06387,Android mid-range,Western Europe,318
user_06388,Android budget,North America,12
user_06389,Android flagship,Southeast Asia,29
user_06390,iOS,Latin America,23
user_06391,Android budget,Southeast Asia,788
user_06392,Android mid-range,Western Europe,703
user_06393,iOS,Eastern Europe,5
user_06394,Android mid-range,Southeast Asia,89
user_06395,Android budget,Western Europe,59
user_06396,Android budget,Southeast Asia,50
user_06397,Android flagship,South Asia,24
user_06398,Android flagship,Western Europe,72
user_06399,Android budget,South Asia,1186
user_06400,iOS,North America,84
user_06401,iOS,North America,44
user_06402,iOS,Latin America,612
user_06403,Android budget,Southeast Asia,843
user_06404,Android budget,Southeast Asia,979
user_06405,Android mid-range,Southeast Asia,938
user_06406,iOS,Eastern Europe,604
user_06407,iOS,North America,90
user_06408,iOS,Eastern Europe,63
user_06409,Android flagship,Latin America,724
user_06410,Android flagship,Southeast Asia,355
user_06411,Android budget,Western Europe,282
user_06412,Android flagship,Southeast Asia,1072
user_06413,Android mid-range,Eastern Europe,47
user_06414,Android budget,Southeast Asia,85
user_06415,Android budget,North America,1167
user_06416,Android mid-range,Western Europe,77
user_06417,Android flagship,Latin America,122
user_06418,Android mid-range,North America,226
user_06419,Android budget,North America,256
user_06420,Android budget,Western Europe,1038
user_06421,Android budget,North America,167
user_06422,Android mid-range,Western Europe,77
user_06423,Android mid-range,Latin America,7
user_06424,Android budget,Latin America,121
user_06425,iOS,Western Europe,114
user_06426,iOS,Latin America,34
user_06427,Android budget,North America,1088
user_06428,iOS,North America,1167
user_06429,Android budget,Western Europe,166
user_06430,Android budget,Eastern Europe,31
user_06431,Android budget,North America,273
user_06432,iOS,North America,789
user_06433,Android mid-range,Southeast Asia,27
user_06434,iOS,North America,1110
user_06435,Android budget,North America,57
user_06436,Android budget,North America,15
user_06437,Android budget,Eastern Europe,1195
user_06438,Android mid-range,Eastern Europe,243
user_06439,iOS,North America,842
user_06440,Android flagship,North America,35
user_06441,Android mid-range,Latin America,19
user_06442,iOS,Western Europe,198
user_06443,iOS,North America,40
user_06444,Android flagship,South Asia,56
user_06445,Android flagship,Latin America,534
user_06446,Android flagship,Latin America,46
user_06447,Android mid-range,North America,659
user_06448,Android budget,Latin America,48
user_06449,Android budget,Western Europe,754
user_06450,Android mid-range,Southeast Asia,402
user_06451,Android budget,Southeast Asia,767
user_06452,Android mid-range,Western Europe,359
user_06453,Android mid-range,Southeast Asia,352
user_06454,Android budget,Western Europe,259
user_06455,Android budget,North America,3
user_06456,Android budget,North America,1030
user_06457,iOS,Western Europe,0
user_06458,Android flagship,Western Europe,739
user_06459,Android flagship,Eastern Europe,24
user_06460,Android mid-range,Western Europe,81
user_06461,iOS,North America,9
user_06462,Android mid-range,North America,21
user_06463,Android flagship,North America,79
user_06464,iOS,North America,303
user_06465,Android budget,Western Europe,219
user_06466,Android mid-range,Eastern Europe,20
user_06467,Android mid-range,Eastern Europe,64
user_06468,Android flagship,Latin America,201
user_06469,iOS,North America,86
user_06470,Android mid-range,Western Europe,69
user_06471,Android flagship,Latin America,659
user_06472,Android mid-range,North America,570
user_06473,Android flagship,Western Europe,332
user_06474,Android budget,North America,59
user_06475,iOS,Western Europe,206
user_06476,Android budget,North America,40
user_06477,Android mid-range,North America,211
user_06478,Android mid-range,North America,61
user_06479,Android mid-range,Western Europe,17
user_06480,Android mid-range,Western Europe,140
user_06481,iOS,North America,5
user_06482,Android mid-range,Southeast Asia,239
user_06483,Android budget,Western Europe,43
user_06484,iOS,North America,84
user_06485,Android budget,Southeast Asia,462
user_06486,Android mid-range,Western Europe,107
user_06487,Android budget,South Asia,275
user_06488,Android mid-range,Southeast Asia,841
user_06489,Android budget,Southeast Asia,1045
user_06490,Android budget,Western Europe,15
user_06491,Android flagship,Eastern Europe,66
user_06492,Android budget,North America,643
user_06493,iOS,North America,850
user_06494,Android budget,Southeast Asia,806
user_06495,Android flagship,Eastern Europe,909
user_06496,Android flagship,Western Europe,33
user_06497,Android flagship,Western Europe,276
user_06498,Android mid-range,North America,871
user_06499,iOS,Western Europe,548
user_06500,iOS,North America,55
user_06501,iOS,North America,1073
user_06502,iOS,Eastern Europe,1033
user_06503,Android budget,North America,1004
user_06504,Android flagship,North America,4
user_06505,Android budget,North America,664
user_06506,Android budget,Western Europe,514
user_06507,Android mid-range,Latin America,51
user_06508,iOS,Latin America,254
user_06509,Android flagship,North America,69
user_06510,Android budget,Eastern Europe,270
user_06511,iOS,North America,1123
user_06512,iOS,North America,872
user_06513,iOS,North America,10
user_06514,Android budget,Southeast Asia,23
user_06515,iOS,North America,611
user_06516,Android budget,Southeast Asia,214
user_06517,iOS,Latin America,325
user_06518,Android flagship,North America,52
user_06519,Android budget,Western Europe,1043
user_06520,Android budget,Southeast Asia,383
user_06521,Android budget,Southeast Asia,167
user_06522,Android budget,North America,278
user_06523,Android mid-range,Latin America,75
user_06524,Android budget,Western Europe,316
user_06525,iOS,North America,1111
user_06526,Android mid-range,North America,79
user_06527,Android mid-range,Latin America,50
user_06528,Android flagship,North America,305
user_06529,Android budget,Western Europe,18
user_06530,iOS,Southeast Asia,342
user_06531,Android flagship,Eastern Europe,292
user_06532,Android budget,Western Europe,35
user_06533,Android flagship,Western Europe,7
user_06534,Android mid-range,Latin America,25
user_06535,Android budget,Western Europe,4
user_06536,Android budget,North America,944
user_06537,Android mid-range,Latin America,229
user_06538,Android flagship,Southeast Asia,213
user_06539,Android flagship,Southeast Asia,732
user_06540,iOS,Southeast Asia,288
user_06541,iOS,Eastern Europe,195
user_06542,Android flagship,Southeast Asia,31
user_06543,Android budget,North America,364
user_06544,Android flagship,North America,810
user_06545,Android budget,Latin America,984
user_06546,Android flagship,Western Europe,40
user_06547,Android flagship,Southeast Asia,233
user_06548,Android budget,Southeast Asia,73
user_06549,iOS,Eastern Europe,249
user_06550,iOS,Western Europe,95
user_06551,Android budget,Southeast Asia,95
user_06552,Android mid-range,Southeast Asia,5
user_06553,Android flagship,Southeast Asia,130
user_06554,Android budget,North America,192
user_06555,Android flagship,North America,307
user_06556,Android budget,North America,214
user_06557,Android budget,North America,274
user_06558,Android mid-range,Western Europe,95
user_06559,iOS,Eastern Europe,79
user_06560,Android budget,Eastern Europe,68
user_06561,Android budget,Eastern Europe,54
user_06562,iOS,South Asia,784
user_06563,Android flagship,Western Europe,308
user_06564,Android mid-range,North America,18
user_06565,Android budget,Western Europe,689
user_06566,Android budget,Eastern Europe,475
user_06567,iOS,Latin America,128
user_06568,Android budget,Western Europe,30
user_06569,Android flagship,Southeast Asia,81
user_06570,iOS,Latin America,8
user_06571,iOS,South Asia,401
user_06572,Android budget,Eastern Europe,931
user_06573,Android mid-range,North America,1193
user_06574,Android budget,Southeast Asia,412
user_06575,iOS,Southeast Asia,123
user_06576,iOS,Southeast Asia,15
user_06577,iOS,North America,270
user_06578,Android budget,Western Europe,10
user_06579,Android mid-range,North America,814
user_06580,iOS,Eastern Europe,83
user_06581,Android budget,North America,21
user_06582,iOS,North America,571
user_06583,Android budget,Latin America,948
user_06584,iOS,North America,129
user_06585,Android budget,Southeast Asia,257
user_06586,Android flagship,South Asia,45
user_06587,iOS,Western Europe,30
user_06588,Android budget,South Asia,96
user_06589,Android budget,North America,1197
user_06590,Android mid-range,Western Europe,8
user_06591,Android flagship,South Asia,73
user_06592,Android flagship,Eastern Europe,312
user_06593,iOS,Eastern Europe,167
user_06594,Android mid-range,Latin America,35
user_06595,Android mid-range,South Asia,34
user_06596,Android mid-range,North America,123
user_06597,iOS,North America,206
user_06598,Android flagship,Latin America,952
user_06599,iOS,North America,797
user_06600,Android budget,Western Europe,74
user_06601,Android budget,Western Europe,124
user_06602,Android mid-range,North America,57
user_06603,Android budget,Latin America,69
user_06604,Android mid-range,Western Europe,70
user_06605,Android flagship,North America,233
user_06606,iOS,North America,936
user_06607,iOS,Southeast Asia,1162
user_06608,Android flagship,North America,8
user_06609,Android flagship,Latin America,604
user_06610,Android budget,Southeast Asia,389
user_06611,Android mid-range,Western Europe,20
user_06612,Android flagship,Western Europe,7
user_06613,iOS,Western Europe,235
user_06614,Android budget,Southeast Asia,43
user_06615,Android flagship,Latin America,7
user_06616,Android flagship,South Asia,134
user_06617,iOS,South Asia,1178
user_06618,Android budget,Western Europe,30
user_06619,Android flagship,South Asia,177
user_06620,Android budget,North America,17
user_06621,Android budget,Latin America,128
user_06622,Android budget,Southeast Asia,70
user_06623,Android budget,Eastern Europe,331
user_06624,Android mid-range,Western Europe,168
user_06625,iOS,Western Europe,27
user_06626,Android budget,North America,21
user_06627,Android flagship,Western Europe,132
user_06628,iOS,Southeast Asia,34
user_06629,Android mid-range,North America,496
user_06630,Android flagship,North America,985
user_06631,Android mid-range,Western Europe,1
user_06632,Android mid-range,Western Europe,184
user_06633,Android budget,Western Europe,255
user_06634,Android mid-range,Western Europe,230
user_06635,iOS,South Asia,28
user_06636,Android flagship,South Asia,12
user_06637,Android flagship,North America,110
user_06638,Android budget,Western Europe,98
user_06639,Android mid-range,North America,268
user_06640,Android flagship,Southeast Asia,40
user_06641,iOS,North America,7
user_06642,Android budget,Eastern Europe,296
user_06643,Android mid-range,Eastern Europe,235
user_06644,Android mid-range,Western Europe,623
user_06645,iOS,North America,879
user_06646,Android mid-range,North America,569
user_06647,Android budget,Western Europe,11
user_06648,Android flagship,Western Europe,1164
user_06649,Android mid-range,Southeast Asia,972
user_06650,Android flagship,Southeast Asia,105
user_06651,Android budget,Southeast Asia,231
user_06652,Android budget,North America,31
user_06653,Android budget,South Asia,17
user_06654,Android flagship,North America,78
user_06655,Android budget,Western Europe,259
user_06656,Android budget,Latin America,5
user_06657,Android budget,Eastern Europe,310
user_06658,Android budget,South Asia,25
